String ID,enu,Comment
rm.status.dod5015-digital-photograph-record,Digital Photograph Record, 
rm.status.dod5015-pdf-record,PDF Record, 
rm.status.dod5015-scanned-record,Scanned Record, 
rm.status.dod5015-web-record,Web Record, 
rm.label.all,All, 
rm.label.keywords,Keywords (text and name), 
rm.label.identifier,ID, 
rm.label.dateFiled,Date Filed, 
rm.label.publicationDate,Publication Date, 
rm.label.originator,Originator, 
rm.label.originatingOrganization,Originating Organization, 
rm.label.mediaType,Media Type, 
rm.label.format,Format, 
rm.label.dateReceived,Date Received, 
rm.label.supplementalMarkingList,Supplemental Marking List, 
rm.label.vitalRecord,Vital Record, 
rm.label.reviewDate,Review Date, 
rm.label.address,Addressee, 
rm.label.otherAddress,Other Addressee, 
rm.label.unpublishedUpdates,Unpublished Updates, 
rm.label.publishInProgress,Publish In Progress, 
rm.label.imap.threadIndex,IMAP ThreadIndex, 
rm.label.imap.messageFrom,IMAP Message From, 
rm.label.imap.messageTo,IMAP Message To, 
rm.label.imap.messageCc,IMAP Message Cc, 
rm.label.imap.messageSubject,IMAP Message Subject, 
rm.label.imap.dateReceived,IMAP Date Received, 
rm.label.imap.dateSent,IMAP Date Sent, 
rm.label.dod.scannedFormatVersion,Image Format and Version, 
rm.label.dod.resolutionX,Image Resolution X, 
rm.label.dod.resolutionY,Image Resolution Y, 
rm.label.dod.scannedBitDepth,Scanned Bit Depth, 
rm.label.dod.producingApplication,Producing Application, 
rm.label.dod.producingApplicationVersion,Producing Application Version, 
rm.label.dod.pdfVersion,PDF Version, 
rm.label.dod.creatingApplication,Creating Application, 
rm.label.dod.documentSecuritySettings,Document Security Settings, 
rm.label.dod.caption,Caption, 
rm.label.dod.photographer,Photographer, 
rm.label.dod.copyright,Copyright, 
rm.label.dod.bitDepth,Bit Depth, 
rm.label.dod.imageSizeX,Image Size X, 
rm.label.dod.imageSizeY,Image Size Y, 
rm.label.dod.imageSource,Image Source, 
rm.label.dod.compression,Compression, 
rm.label.dod.iccIcmProfile,ICC/ICM Profile, 
rm.label.dod.exifInformation,EXIF Information, 
rm.label.dod.webFileName,Web File Name, 
rm.label.dod.webPlatform,Web Platform, 
rm.label.dod.webSiteName,Web Site Name, 
rm.label.dod.webSiteURL,Web Site URL, 
rm.label.dod.captureMethod,Capture Method, 
rm.label.dod.captureDate,Capture Date, 
rm.label.dod.contact,Contact, 
rm.label.dod.contentManagementSystem,Content Management System, 
rm.tool.rm-define-roles.label,Define Roles, 
rm.tool.rm-define-roles.description,Create and edit roles, 
rm.tool.rm-custom-metadata.label,Custom Metadata, 
rm.tool.rm-custom-metadata.description,Custom metadata, 
rm.tool.rm-list-of-values.label,List of Values, 
rm.tool.rm-list-of-values.description,List of values definitions, 
rm.tool.rm-references.label,Relationships, 
rm.tool.rm-references.description,Relationships definitions, 
rm.tool.rm-events.label,Events, 
rm.tool.rm-events.description,Event definitions, 
rm.tool.rm-audit.label,Audit, 
rm.tool.rm-audit.description,Records Management Audit, 
rm.tool.rm-email-mappings.label,Email Mappings, 
rm.tool.rm-email-mappings.description,Email Mappings definitions, 
rm.tool.rm-user-rights.label,User Rights Report, 
rm.tool.rm-user-rights.description,User rights report, 
rm.tool.rm-users-and-groups.label,Users and Groups, 
rm.tool.rm-users-and-groups.description,Users and groups, 
rm.button.sort.ascending,Sort Ascending, 
rm.button.sort.descending,Sort Descending, 
rm.button.folders.show,Show Folders, 
rm.button.folders.hide,Hide Folders, 
rm.button.view.simple,Simple View, 
rm.button.view.detailed,Detailed View, 
rm.menu.select,Select, 
rm.menu.select.all,All, 
rm.menu.select.none,None, 
rm.menu.select.invert,Invert Selection, 
rm.menu.select.folders,Folders, 
rm.menu.select.documents,Documents, 
rm.menu.select.records,Records, 
rm.menu.select.undeclaredRecords,Incomplete Records, 
rm.menu.select.recordFolders,Record Folders, 
rm.menu.select.recordCategories,Record Categories, 
rm.details.created.on,Created on, 
rm.details.created.by,Created by, 
rm.details.modified.on,Modified on, 
rm.details.modified.by,Modified by, 
rm.details.by,By, 
rm.details.size,Size, 
rm.details.description,Description, 
rm.details.description.none,(None), 
rm.details.category.identifier,Record Category ID, 
rm.details.category.disposition-authority,Retention Authority, 
rm.details.category.disposition-instructions,Retention Instructions, 
rm.details.category.vital-record-indicator,Vital Record Indicator, 
rm.details.folder.identifier,Record Folder ID, 
rm.details.folder.vital-record-indicator,Vital Record Indicator, 
rm.details.record.identifier,Unique Record ID, 
rm.details.record.date-filed,Date Filed, 
rm.details.record.publication-date,Publication Date, 
rm.details.record.originator,Originator, 
rm.details.record.originating-organization,Originating Organization, 
rm.details.version.label,Version, 
rm.details.undeclared-record.info,Incomplete Record, 
rm.details.rejected-record.info,Rejected Record, 
rm.details.transfer-container.title,Transfer {0}, 
rm.details.transfer-container.is-accession,<em>Note:</em> Transfer type is Accession, 
rm.details.hold.title,Hold created on {0}, 
rm.details.hold.title.date-format,dd mmmm yyyy 'at' HH:MM:ss, 
rm.details.hold.reason,Reason for Hold, 
rm.details.hold.reason.none,Not Available, 
rm.details.unfiled-record-folder.identifier,Folder ID, 
rm.label.filter-description,Same type as {0}, 
rm.no.items.title,No items, 
rm.tip.insitu-rename,Rename, 
rm.tip.insitu-tag,Tag, 
rm.show.folders,Show {0} subfolder(s), 
rm.description.recordsManagementSite,Records Management Site, 
rm.title.recordsManagementSite,Records Management, 
rm.type.recordsManagementSite,Records Management Site, 
rm.compliance.standard,Standard, 
rm.compliance.dod5015,DoD 5015.2-STD, 
rm.label.compliance,Compliance, 
rm.link.managementConsole,Management Console, 
rm.customise.reject.text,Reject records with comment ''{param.reason}'', 
rm.customise.requestInfo.text,Creates a workflow task for a list of specified people and requests the following info ''{param.requestedInfo}'', 
rm.customise.sendEmail.text,Send email with subject ''{param.subject}'' to specified recipients, 
rm.header.rm-console.label,Records Management, 
rm.header.rm-management.label,Management Console, 
rm.header.rm-management.description,Management Console, 
rm.rm.wf.information-requested-for-record,Information requested for record, 
rm.rm.wf.request-information-from,Request information from, 
rm.rm.wf.requested-information,Requested information, 
rm.rm.wf.record,Record, 
rm.rm.wf.selected-users-and-groups,Users and groups, 
rm.rm.wf.give-details,Provide information, 
rm.rm.wf.message,Message, 
rm.rm.wf.details,Details, 
rm.message.max.text.length.validation,Enter text less than than {max} characters, 
rm.Alfresco.forms.validation.rmVitalRecordPeriodMandatory.message,Select a review period, 
rm.form.control.object-picker.items-list.empty,No Items, 
rm.form.control.object-picker.items-list.loading,Loading , 
rm.file-to.substitution.node.cm.title.label,Title, 
rm.file-to.substitution.node.cm.description.label,Description, 
rm.file-to.substitution.node.cm.accessed.label,Last accessed, 
rm.file-to.substitution.node.cm.created.label,When created, 
rm.file-to.substitution.node.cm.creator.label,Creator, 
rm.file-to.substitution.node.cm.modified.label,Last modified, 
rm.file-to.substitution.node.cm.modifier.label,Modifier, 
rm.file-to.substitution.node.cm.name.label,Name, 
rm.file-to.substitution.node.rma.origionalName.label,Original node name, 
rm.file-to.substitution.node.rma.dateFiled.label,Date filed, 
rm.file-to.substitution.node.rma.location.label,Location, 
rm.file-to.substitution.node.rma.dbUniquenessId.label,Unique database ID, 
rm.file-to.substitution.node.rma.identifier.label,ID, 
rm.file-to.substitution.node.sys.node-uuid.label,Node ID, 
rm.file-to.substitution.node.sys.store-identifier.label,Store ID, 
rm.file-to.substitution.node.sys.store-protocol.label,Store protocol, 
rm.file-to.substitution.date.day.short.label,Short Day (e.g. Mon), 
rm.file-to.substitution.date.day.label,Day (e.g. Mon), 
rm.file-to.substitution.date.day.long.label,Long Day (e.g. Monday), 
rm.file-to.substitution.date.day.number.label,Day Number (e.g. 1), 
rm.file-to.substitution.date.day.year.label,Day of Year (e.g. 216), 
rm.file-to.substitution.date.day.month.label,Day of Month (e.g. 18), 
rm.file-to.substitution.date.month.short.label,Short Month (e.g. Jan), 
rm.file-to.substitution.date.month.label,Month (e.g. Jan), 
rm.file-to.substitution.date.month.long.label,Long Month (e.g. January), 
rm.file-to.substitution.date.month.number.label,Month Number (e.g. 01), 
rm.file-to.substitution.date.year.short.label,Short Year (e.g. 14), 
rm.file-to.substitution.date.year.label,Year (e.g. 14), 
rm.file-to.substitution.date.year.long.label,Long Year (e.g. 2014), 
rm.file-to.substitution.date.year.week.label,Week of Year (e.g. 31), 
rm.banner.rejected-record.info,See information about the rejected record, 
rm.banner.rejected-record.close,Remove the rejected record warning, 
rm.banner.child-classification-in-progress.info,Child Classifying in progress, 
rm.banner.child-classification-complete.info,Child Classifying complete, 
rm.banner.child-classification-complete.close,Remove the message, 
rm.label.destroyed-version,Version Destroyed, 
rm.label.recorded-version,Recorded Version, 
document-references.get.label.heading,References, 
document-references.get.label.manage-references,Manage, 
document-references.get.message.no-messages,No references exist, 
document-references.get.label.birelationship,{0} from {1}, 
document-references.get.label.parentrelationshp,{0}, 
document-references.get.label.references-from-this,To other records, 
document-references.get.label.references-to-this,From other records, 
document-versions.get.surf.include.resources,org/alfresco/components/document-details/document-versions.get, 
events.get.events.heading,Events, 
events.get.title.completedEvents,Completed, 
events.get.title.incompleteEvents,Incomplete, 
events.get.title.completeEvent,Complete Event, 
events.get.message.completingEvent,Completing event, 
events.get.message.completeEventFailure,We couldn't complete the event. Contact your I.T. Dept., 
events.get.message.revokingEvent,Revoking event, 
events.get.message.revokeEventFailure,We couldn't revoke the event. Contact your I.T. Dept., 
events.get.label.automatic,Automatic, 
events.get.label.manual,Manual, 
events.get.label.completedBy,Completed by, 
events.get.label.completedAt,Completed on, 
events.get.label.asOf,As of date, 
events.get.label.noDispositionSchedule,Retention life cycle doesn't exist., 
events.get.label.noEventsInDispositionSchedule,There are no events for step '{0}'., 
events.get.label.completeDispositionSchedule,Retention life cycle complete., 
events.get.label.dispositionScheduleAppliedToFolder,"Retention schedule applied to parent record folder, with as of date: {0}.", 
events.get.label.linkToFoldersDispositionSchedule,View Parent Folder Events, 
events.get.label.loadFailure,We couldn't load events. Contact your I.T. Dept., 
events.get.button.completeEvent,Complete Event, 
relationships.get.label.list.no.data.message,There aren't any relationships defined yet, 
relationships.get.label.toolbar.relationships,Relationships, 
relationships.get.label.button.new-relationship,Add Relationship, 
relationships.get.label.delete-relationship,Delete Relationship, 
audit.get.label.title,Audit log, 
audit.get.label.title-for,Audit log for {0}, 
audit.get.label.from,From, 
audit.get.label.to,To, 
audit.get.label.yes,Yes, 
audit.get.label.no,No, 
audit.get.label.button-cancel,Cancel, 
audit.get.button.view-record,View Record, 
audit.get.label.clear-log-title,Clear Audit Log, 
audit.get.label.clear-log-confirmation,You can always run the audit log again., 
audit.get.label.clearing-log-message,Clearing audit log, 
audit.get.label.cleared-log-message,Audit log cleared., 
audit.get.message.clear-log-fail,We hit a problem clearing the audit log. Try refreshing your browser., 
audit.get.label.stopped-at,Audit log stopped at {0}, 
audit.get.label.stop-log-title,Stop Audit Log, 
audit.get.label.stop-log-confirmation,No more events will be displayed. You can always start the audit log again., 
